Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,40.95000076293945,41.58000183105469,40.95000076293945,41.439998626708984,36.01418685913086,1019737
2020-01-03,42.27000045776367,42.334999084472656,41.810001373291016,41.84000015258789,36.361812591552734,1162985
2020-01-06,41.810001373291016,42.29999923706055,41.599998474121094,42.20000076293945,36.674678802490234,1986898
2020-01-07,42.97999954223633,43.29999923706055,42.83000183105469,43.06999969482422,37.43077087402344,2737164
2020-01-08,43.15999984741211,43.189998626708984,42.34000015258789,42.91999816894531,37.3004035949707,1544445
2020-01-09,43.15999984741211,43.48500061035156,42.9900016784668,43.290000915527344,37.62196731567383,1610699
2020-01-10,43.5,43.9900016784668,43.470001220703125,43.900001525878906,38.152099609375,1388923
2020-01-13,43.40999984741211,43.65999984741211,43.27000045776367,43.599998474121094,37.8913688659668,1259945
2020-01-14,43.45000076293945,43.58000183105469,43.060001373291016,43.43000030517578,37.743629455566406,2057089
2020-01-15,43.599998474121094,43.81999969482422,43.31999969482422,43.66999816894531,37.95220947265625,2833680
2020-01-16,44.290000915527344,44.29999923706055,43.7599983215332,43.9900016784668,38.230308532714844,2168165
2020-01-17,44.38999938964844,44.52000045776367,44.2400016784668,44.2599983215332,38.46495819091797,1388882
2020-01-20,44.02000045776367,44.15999984741211,43.650001525878906,43.91999816894531,38.16947937011719,1564613
2020-01-21,44.0,44.119998931884766,43.810001373291016,44.09000015258789,38.31721496582031,1689971
2020-01-22,44.540000915527344,44.900001525878906,44.36000061035156,44.77000045776367,38.908180236816406,2004763
2020-01-23,45.25,45.27000045776367,44.41999816894531,44.52000045776367,38.69091796875,1558579
2020-01-24,45.189998626708984,45.22999954223633,44.61000061035156,44.90999984741211,39.02985382080078,1407109
2020-01-28,44.900001525878906,44.970001220703125,44.2400016784668,44.31999969482422,38.51710891723633,1598136
2020-01-29,44.70000076293945,45.04999923706055,44.61000061035156,44.880001068115234,39.0037841796875,1705518
2020-01-30,45.290000915527344,45.4900016784668,45.02000045776367,45.4900016784668,39.53391647338867,2015400
2020-01-31,45.099998474121094,45.529998779296875,45.099998474121094,45.209999084472656,39.29057312011719,5501270
2020-02-03,44.79999923706055,45.209999084472656,44.54999923706055,45.09000015258789,39.18628692626953,1325076
2020-02-04,44.93000030517578,45.380001068115234,44.90999984741211,45.060001373291016,39.16021728515625,2455728
2020-02-05,45.029998779296875,45.45000076293945,44.790000915527344,44.93000030517578,39.04723358154297,1699771
2020-02-06,45.5,45.619998931884766,45.08000183105469,45.54999923706055,39.586055755615234,1786888
2020-02-07,45.849998474121094,45.849998474121094,45.28499984741211,45.54999923706055,39.586055755615234,1925080
2020-02-10,45.84000015258789,45.869998931884766,45.279998779296875,45.7400016784668,39.751182556152344,1248758
2020-02-11,46.09000015258789,46.18000030517578,45.689998626708984,45.849998474121094,39.846778869628906,1428938
2020-02-12,46.220001220703125,46.220001220703125,45.22999954223633,45.38999938964844,39.44700622558594,1970574
2020-02-13,45.650001525878906,45.72999954223633,45.38999938964844,45.61000061035156,39.63821029663086,2231209
2020-02-14,45.5,45.650001525878906,45.400001525878906,45.650001525878906,39.67296600341797,1690046
2020-02-17,45.5,45.619998931884766,45.349998474121094,45.45000076293945,39.499149322509766,1354386
2020-02-18,45.0,45.47999954223633,45.0,45.25,39.325340270996094,2374304
2020-02-19,45.849998474121094,46.959999084472656,45.599998474121094,46.54999923706055,40.45512390136719,2677292
2020-02-20,47.25,47.415000915527344,46.93000030517578,46.939998626708984,40.794063568115234,2534479
2020-02-21,46.310001373291016,46.5099983215332,45.630001068115234,46.02000045776367,39.9945182800293,2641721
2020-02-24,44.31999969482422,44.54499816894531,44.029998779296875,44.130001068115234,38.987369537353516,3773557
2020-02-25,43.08000183105469,43.40999984741211,42.54999923706055,42.54999923706055,37.59149169921875,3255138
2020-02-26,42.29999923706055,42.7400016784668,41.939998626708984,42.40999984741211,37.467811584472656,3530923
2020-02-27,42.400001525878906,42.9900016784668,41.599998474121094,41.86000061035156,36.981903076171875,4072399
2020-02-28,41.0,41.189998626708984,40.529998779296875,40.650001525878906,35.91291046142578,5146275
2020-03-02,39.79999923706055,40.599998474121094,39.56999969482422,40.599998474121094,35.86872863769531,3458735
2020-03-03,40.599998474121094,41.09000015258789,40.29999923706055,40.29999923706055,35.60369110107422,4512909
2020-03-04,39.25,40.15999984741211,39.25,39.70000076293945,35.073612213134766,3573112
2020-03-05,40.54999923706055,40.790000915527344,40.20000076293945,40.38999938964844,35.68320083618164,3252025
2020-03-06,40.20000076293945,40.2400016784668,39.20000076293945,39.20000076293945,34.63188171386719,2311097
2020-03-09,38.0,38.60499954223633,37.68000030517578,37.88999938964844,33.47453308105469,4133682
2020-03-10,36.0099983215332,38.90999984741211,36.0099983215332,38.90999984741211,34.375675201416016,4811594
2020-03-11,38.41999816894531,38.79999923706055,37.29499816894531,37.5,33.12998962402344,6262758
2020-03-12,36.93000030517578,37.27000045776367,34.900001525878906,35.040000915527344,30.956663131713867,6028013
2020-03-13,32.5,37.849998474121094,31.729999542236328,37.849998474121094,33.43920135498047,7934010
2020-03-16,36.20000076293945,36.95000076293945,35.209999084472656,35.849998474121094,31.672264099121094,5359559
2020-03-17,35.0,38.16999816894531,35.0,37.959999084472656,33.53638458251953,6065810
2020-03-18,37.97999954223633,38.099998474121094,33.11000061035156,34.20000076293945,30.214550018310547,6532054
2020-03-19,35.02000045776367,35.880001068115234,33.63999938964844,34.88999938964844,30.82414436340332,4615581
2020-03-20,35.0,36.16999816894531,32.970001220703125,33.279998779296875,29.401758193969727,7228002
2020-03-23,31.0,32.040000915527344,29.75,31.020000457763672,27.405126571655273,5827906
2020-03-24,31.049999237060547,31.8700008392334,30.440000534057617,31.68000030517578,27.988216400146484,5242219
2020-03-25,34.52000045776367,34.529998779296875,31.700000762939453,33.40999984741211,29.51660919189453,5960393
2020-03-26,34.400001525878906,35.38999938964844,33.959999084472656,34.77000045776367,30.71812629699707,3616308
2020-03-27,35.540000915527344,35.959999084472656,32.18000030517578,32.25,28.491788864135742,6421598
2020-03-30,32.5,35.88999938964844,32.369998931884766,35.88999938964844,31.707605361938477,3109600
2020-03-31,36.540000915527344,37.349998474121094,33.83000183105469,34.27000045776367,30.276390075683594,4115045
2020-04-01,34.9900016784668,35.88999938964844,34.36000061035156,35.68000030517578,31.522083282470703,3239833
2020-04-02,34.5,36.47999954223633,34.0,35.88999938964844,31.707605361938477,2881594
2020-04-03,35.95000076293945,36.2599983215332,34.220001220703125,34.66999816894531,30.629776000976562,3061345
2020-04-06,34.849998474121094,37.529998779296875,34.7400016784668,36.689998626708984,32.41437911987305,3212422
2020-04-07,37.79999923706055,37.959999084472656,34.880001068115234,35.310001373291016,31.1951961517334,4028252
2020-04-08,35.06999969482422,37.16999816894531,34.880001068115234,36.15999984741211,31.94614601135254,4209974
2020-04-09,37.459999084472656,37.5,36.33000183105469,37.5,33.12998962402344,2667890
2020-04-14,37.38999938964844,37.86000061035156,36.88999938964844,37.810001373291016,33.40386199951172,3163350
2020-04-15,37.7599983215332,37.97999954223633,37.27000045776367,37.65999984741211,33.271339416503906,2707971
2020-04-16,37.16999816894531,37.849998474121094,36.7400016784668,37.52000045776367,33.14765930175781,3253841
2020-04-17,38.0099983215332,38.72999954223633,37.91999816894531,38.119998931884766,33.677738189697266,1872583
2020-04-20,37.79999923706055,38.18000030517578,36.97999954223633,36.97999954223633,32.67058563232422,1916068
2020-04-21,36.880001068115234,37.2599983215332,36.09000015258789,36.369998931884766,32.13166809082031,2033838
2020-04-22,36.0,36.869998931884766,35.58000183105469,36.52000045776367,32.264190673828125,2927951
2020-04-23,37.13999938964844,37.189998626708984,36.29999923706055,36.560001373291016,32.29952621459961,2099436
2020-04-24,36.20000076293945,36.900001525878906,36.150001525878906,36.650001525878906,32.37904357910156,3347201
2020-04-27,36.84000015258789,37.7400016784668,36.599998474121094,37.619998931884766,33.236000061035156,2126802
2020-04-28,38.54999923706055,38.599998474121094,37.27000045776367,37.72999954223633,33.33318328857422,2022831
2020-04-29,37.619998931884766,37.619998931884766,36.81999969482422,37.4900016784668,33.121158599853516,1870826
2020-04-30,37.5,38.2400016784668,37.27000045776367,37.689998626708984,33.29784393310547,2765312
2020-05-01,37.02000045776367,37.20000076293945,36.33000183105469,36.33000183105469,32.096336364746094,2509592
2020-05-04,35.84000015258789,36.939998626708984,35.7599983215332,36.779998779296875,32.493892669677734,1623731
2020-05-05,36.77000045776367,37.27000045776367,36.61000061035156,37.04999923706055,32.732425689697266,1523993
2020-05-06,36.630001068115234,36.88999938964844,36.349998474121094,36.650001525878906,32.37904357910156,1562522
2020-05-07,36.45000076293945,36.63999938964844,36.0099983215332,36.400001525878906,32.15817642211914,2418548
2020-05-08,36.45000076293945,37.619998931884766,36.43000030517578,37.45000076293945,33.0858154296875,2146783
2020-05-11,37.650001525878906,38.11000061035156,37.400001525878906,37.849998474121094,33.43920135498047,1643955
2020-05-12,37.38999938964844,37.88999938964844,37.310001373291016,37.7400016784668,33.34201431274414,1616964
2020-05-13,37.25,37.650001525878906,36.7599983215332,37.59000015258789,33.209495544433594,2028045
2020-05-14,37.15999984741211,37.880001068115234,37.13999938964844,37.54999923706055,33.174163818359375,1886069
2020-05-15,37.279998779296875,37.91999816894531,37.18000030517578,37.900001525878906,33.48337936401367,1981173
2020-05-18,38.099998474121094,38.279998779296875,37.77000045776367,38.150001525878906,33.70423889160156,1217514
2020-05-19,39.150001525878906,39.33000183105469,38.790000915527344,38.790000915527344,34.26966094970703,1840939
2020-05-20,38.5,39.27000045776367,38.08000183105469,38.91999816894531,34.3845100402832,1507534
2020-05-21,38.95000076293945,39.279998779296875,38.689998626708984,38.880001068115234,34.34917068481445,1573552
2020-05-22,38.68000030517578,39.099998474121094,38.33000183105469,38.86000061035156,34.33150100708008,1308995
2020-05-25,39.59000015258789,39.77000045776367,39.11000061035156,39.5,34.896915435791016,1647179
2020-05-26,39.720001220703125,40.91999816894531,39.599998474121094,40.84000015258789,36.08076477050781,3059335
2020-05-27,40.38999938964844,40.97999954223633,39.959999084472656,40.63999938964844,35.90407180786133,2943985
2020-05-28,41.11000061035156,41.31999969482422,40.5099983215332,40.75,36.001251220703125,1966309
2020-05-29,40.5,40.900001525878906,40.029998779296875,40.369998931884766,35.665531158447266,6164057
2020-06-01,39.86000061035156,40.65999984741211,39.779998779296875,40.65999984741211,35.9217414855957,1484732
2020-06-02,40.5099983215332,41.47999954223633,40.5,41.099998474121094,36.31046676635742,1795467
2020-06-03,41.0,41.7400016784668,40.79999923706055,41.58000183105469,36.73453140258789,1555936
2020-06-04,41.70000076293945,42.54999923706055,41.599998474121094,42.29999923706055,37.37062072753906,2634310
2020-06-05,41.9900016784668,41.9900016784668,41.52000045776367,41.709999084472656,36.84938049316406,1744430
2020-06-09,42.33000183105469,42.88999938964844,41.650001525878906,41.77000045776367,36.90238952636719,3633966
2020-06-10,41.900001525878906,44.15999984741211,41.86000061035156,43.81999969482422,38.71349334716797,3762439
2020-06-11,42.790000915527344,43.54999923706055,42.290000915527344,42.56999969482422,37.60916519165039,3271847
2020-06-12,41.959999084472656,43.060001373291016,41.90999984741211,42.470001220703125,37.520816802978516,2772776
2020-06-15,41.63999938964844,41.95000076293945,40.900001525878906,41.029998779296875,36.248619079589844,3489448
2020-06-16,41.97999954223633,42.970001220703125,41.59000015258789,42.4900016784668,37.538490295410156,3392966
2020-06-17,42.75,43.22999954223633,42.5,43.119998931884766,38.09506607055664,2655016
2020-06-18,42.869998931884766,43.099998474121094,42.36000061035156,42.54999923706055,37.59149169921875,4211968
2020-06-19,43.13999938964844,43.47999954223633,42.33000183105469,43.13999938964844,38.11273956298828,9569871
2020-06-22,42.5099983215332,43.7599983215332,42.5099983215332,43.40999984741211,38.35127258300781,1810573
2020-06-23,43.97999954223633,44.25,43.22999954223633,43.90999984741211,38.793006896972656,2211747
2020-06-24,44.099998474121094,44.290000915527344,43.81999969482422,43.88999938964844,38.77533721923828,2151034
2020-06-25,43.70000076293945,44.33000183105469,43.5,43.70000076293945,38.607479095458984,2090835
2020-06-26,43.45000076293945,44.09000015258789,43.349998474121094,43.90999984741211,38.793006896972656,2931132
2020-06-29,43.349998474121094,44.15999984741211,43.060001373291016,43.86000061035156,38.74883270263672,2115594
2020-06-30,44.88999938964844,45.310001373291016,44.439998626708984,44.83000183105469,39.605796813964844,3359648
2020-07-01,44.68000030517578,45.290000915527344,44.41999816894531,45.02000045776367,39.773658752441406,1518829
2020-07-02,45.15999984741211,45.45000076293945,44.869998931884766,45.36000061035156,40.07403564453125,2195687
2020-07-03,45.779998779296875,46.18000030517578,45.41999816894531,46.11000061035156,40.736637115478516,1324816
2020-07-06,46.119998931884766,46.380001068115234,45.93000030517578,45.93000030517578,40.577606201171875,1230148
2020-07-07,46.5099983215332,46.72999954223633,45.900001525878906,46.349998474121094,40.94866180419922,1895458
2020-07-08,46.4900016784668,46.72999954223633,45.41999816894531,45.47999954223633,40.180049896240234,2190413
2020-07-09,45.47999954223633,46.099998474121094,45.47999954223633,45.650001525878906,40.330238342285156,1621307
2020-07-10,45.5,45.93000030517578,45.3650016784668,45.4900016784668,40.18888473510742,1485061
2020-07-13,45.9900016784668,46.369998931884766,45.84000015258789,46.04999923706055,40.683624267578125,1854817
2020-07-14,45.7400016784668,46.18000030517578,45.59000015258789,45.97999954223633,40.62178039550781,2226797
2020-07-15,46.349998474121094,46.869998931884766,46.060001373291016,46.86000061035156,41.399234771728516,1520079
2020-07-16,47.099998474121094,47.099998474121094,46.380001068115234,46.599998474121094,41.169532775878906,2320054
2020-07-17,47.0,47.209999084472656,46.22999954223633,46.529998779296875,41.10768508911133,4733641
2020-07-20,46.2599983215332,46.70000076293945,46.119998931884766,46.20000076293945,40.81614303588867,1026705
2020-07-21,46.29999923706055,47.099998474121094,46.220001220703125,46.900001525878906,41.43457794189453,1792996
2020-07-22,47.02000045776367,47.02000045776367,45.81999969482422,46.099998474121094,40.72779846191406,2446056
2020-07-23,45.95000076293945,46.79999923706055,45.72999954223633,46.54999923706055,41.1253547668457,2030746
2020-07-24,46.150001525878906,46.380001068115234,45.93000030517578,46.36000061035156,40.957496643066406,1434219
2020-07-27,46.52000045776367,47.16999816894531,46.45000076293945,46.86000061035156,41.399234771728516,2281227
2020-07-28,46.880001068115234,47.150001525878906,46.560001373291016,46.58000183105469,41.15186309814453,1134431
2020-07-29,46.4900016784668,46.94499969482422,46.43000030517578,46.59000015258789,41.16069793701172,1617328
2020-07-30,46.56999969482422,47.310001373291016,46.56999969482422,47.119998931884766,41.62893295288086,1367882
2020-07-31,46.650001525878906,47.11000061035156,46.209999084472656,46.54999923706055,41.1253547668457,2834520
2020-08-03,45.88999938964844,46.380001068115234,45.58000183105469,45.900001525878906,40.55110549926758,2586461
2020-08-04,46.59000015258789,46.709999084472656,46.060001373291016,46.290000915527344,40.895660400390625,2651327
2020-08-05,45.9900016784668,46.630001068115234,45.83000183105469,46.38999938964844,40.98400115966797,1842224
2020-08-06,46.099998474121094,46.75,45.900001525878906,46.16999816894531,40.789642333984375,1752660
2020-08-07,45.75,46.27000045776367,45.72999954223633,46.040000915527344,40.6747932434082,1761702
2020-08-10,46.5,47.25,46.27000045776367,47.0099983215332,41.53175354003906,2370813
2020-08-11,46.970001220703125,47.439998626708984,46.7400016784668,46.97999954223633,41.5052490234375,1707393
2020-08-12,47.36000061035156,47.47999954223633,47.08000183105469,47.380001068115234,41.858638763427734,1442526
2020-08-13,47.81999969482422,47.86000061035156,47.060001373291016,47.25,41.74378204345703,2474851
2020-08-14,47.060001373291016,47.970001220703125,47.029998779296875,47.61000061035156,42.06183624267578,1500521
2020-08-17,47.310001373291016,47.83000183105469,47.310001373291016,47.47999954223633,41.94697952270508,1516228
2020-08-18,47.88999938964844,48.36000061035156,47.72999954223633,48.11000061035156,42.503570556640625,1865021
2020-08-19,47.52000045776367,49.13999938964844,47.52000045776367,48.880001068115234,43.183834075927734,2107116
2020-08-20,49.150001525878906,49.2400016784668,48.58000183105469,48.779998779296875,43.095489501953125,2530685
2020-08-21,49.5,49.5099983215332,48.38999938964844,48.72999954223633,43.05131530761719,3450581
2020-08-24,48.9900016784668,49.619998931884766,48.849998474121094,49.439998626708984,43.67857360839844,2937395
2020-08-25,49.08000183105469,49.20000076293945,48.349998474121094,48.599998474121094,43.09335708618164,3046718
2020-08-26,48.52000045776367,48.849998474121094,48.10499954223633,48.72999954223633,43.20862579345703,2290474
2020-08-27,48.41999816894531,49.66999816894531,48.41999816894531,49.34000015258789,43.74951171875,3199340
2020-08-28,48.83000183105469,49.34000015258789,48.084999084472656,48.2599983215332,42.7918815612793,3558758
2020-08-31,48.02000045776367,48.2599983215332,47.34000015258789,47.52000045776367,42.13572692871094,2364047
2020-09-01,46.91999816894531,47.47999954223633,46.54999923706055,47.09000015258789,41.75444412231445,2407478
2020-09-02,47.650001525878906,48.33000183105469,47.650001525878906,48.16999816894531,42.71207809448242,2200622
2020-09-03,48.83000183105469,48.90999984741211,48.470001220703125,48.54999923706055,43.04901885986328,2689303
2020-09-04,47.66999816894531,47.77000045776367,46.599998474121094,46.7400016784668,41.44411087036133,2182248
2020-09-07,46.150001525878906,46.369998931884766,45.619998931884766,46.0099983215332,40.79682159423828,2175427
2020-09-08,46.7400016784668,46.83000183105469,45.70000076293945,46.20000076293945,40.96528625488281,1762507
2020-09-09,45.25,45.540000915527344,44.61000061035156,45.08000183105469,39.972190856933594,2535829
2020-09-10,45.56999969482422,45.810001373291016,44.56999969482422,45.279998779296875,40.149532318115234,2254795
2020-09-11,44.70000076293945,45.459999084472656,44.689998626708984,45.0,39.90125274658203,2082319
2020-09-14,45.38999938964844,45.41999816894531,44.470001220703125,44.91999816894531,39.830318450927734,1867794
2020-09-15,45.04999923706055,45.52000045776367,44.84000015258789,45.0099983215332,39.91012191772461,2449867
2020-09-16,45.41999816894531,45.560001373291016,45.029998779296875,45.38999938964844,40.2470703125,2179463
2020-09-17,44.97999954223633,45.040000915527344,44.25,44.779998779296875,39.7061767578125,2766345
2020-09-18,44.72999954223633,44.849998474121094,44.04999923706055,44.08000183105469,39.08549880981445,5227602
